Timestamp,U_L1_Avg,U_L1_Min,U_L1_Max,I_L1,PF_L1,U_L2_Avg,U_L2_Min,U_L2_Max,I_L2,PF_L2,U_L3_Avg,U_L3_Min,U_L3_Max,I_L3,PF_L3,P_Netz_Gesamt,P_Haus,PV_Watt,Batt_Watt,SOC
2026-01-29 17:14:13,214.42,212.73,216.41,0.96,0.686,217.5,214.55,218.9,0.5,0.403,220.16,217.39,222.29,1.26,0.708,372.48,402.48,88.99,0.0,9
2026-01-29 17:16:13,214.58,213.04,216.83,0.96,0.688,216.81,214.3,217.73,0.49,0.39,221.0,217.68,222.55,1.73,0.874,518.85,538.85,82.68,0.0,9
2026-01-29 17:18:13,216.62,214.5,218.64,1.01,0.69,213.54,211.63,215.55,0.46,0.398,220.71,217.73,222.16,1.26,0.677,387.38,417.38,86.69,0.0,9
2026-01-29 17:20:13,218.46,216.21,220.67,1.19,0.733,211.14,208.71,213.46,0.45,0.455,217.42,214.18,219.66,1.88,0.882,594.48,614.48,81.22,0.0,9
2026-01-29 17:22:13,217.9,214.33,221.0,4.05,0.796,211.09,208.42,213.92,0.42,0.328,217.14,214.12,219.6,1.5,0.779,1069.42,1099.42,79.5,0.0,9
2026-01-29 17:24:13,218.61,215.75,221.2,1.93,0.582,210.89,207.94,214.37,0.41,0.297,216.53,214.72,218.34,1.94,0.89,715.86,745.86,78.97,0.0,9
2026-01-29 17:26:13,219.11,217.37,221.14,1.04,0.593,213.34,210.44,216.36,0.44,0.334,216.47,214.11,219.3,1.44,0.774,402.65,432.65,78.95,0.0,9
2026-01-29 17:28:13,217.8,214.74,220.22,1.02,0.572,215.69,213.2,218.29,0.42,0.286,215.93,212.78,218.38,2.0,0.907,530.39,570.39,77.24,0.0,9
2026-01-29 17:30:13,214.13,212.39,215.87,0.98,0.594,215.47,213.85,217.05,0.41,0.182,216.56,212.6,219.88,1.5,0.802,389.09,429.09,90.25,0.0,9
2026-01-29 17:32:13,212.63,211.03,213.73,0.95,0.617,214.89,213.42,217.0,0.4,0.117,218.34,215.58,220.14,2.4,0.903,574.77,604.77,76.89,0.0,9
2026-01-29 17:34:13,213.96,212.1,215.52,0.96,0.627,214.46,212.8,216.13,0.39,0.154,219.38,217.89,220.85,1.95,0.832,503.34,533.34,74.17,0.0,9
2026-01-29 17:36:13,213.17,210.3,214.49,0.94,0.633,214.66,212.68,216.98,0.42,0.349,218.23,215.21,219.68,2.38,0.895,624.15,644.15,71.51,0.0,9
2026-01-29 17:38:13,212.71,210.2,215.66,0.9,0.619,218.34,213.82,220.85,0.45,0.345,218.38,215.83,221.37,1.92,0.844,504.38,544.38,67.13,0.0,9
2026-01-29 17:40:14,214.01,212.3,215.44,0.91,0.628,220.05,218.54,221.23,0.47,0.298,221.67,220.27,223.06,2.26,0.887,605.69,635.69,64.69,0.0,9
2026-01-29 17:42:14,210.31,207.96,213.25,0.89,0.661,220.81,219.16,222.48,0.47,0.276,222.16,220.71,223.6,2.06,0.859,565.09,595.09,64.0,0.0,9
2026-01-29 17:44:14,209.64,208.17,212.07,0.91,0.652,222.02,220.38,223.04,0.49,0.299,221.62,220.57,222.89,2.28,0.896,621.94,651.94,42.34,0.0,9
2026-01-29 17:46:14,211.67,210.18,214.08,0.99,0.705,220.61,218.86,222.82,0.49,0.284,222.45,220.92,223.49,2.09,0.864,592.23,632.23,27.5,0.0,9
2026-01-29 17:48:14,211.46,210.29,212.36,1.12,0.797,221.07,218.71,222.45,0.48,0.305,222.19,221.0,223.25,2.42,0.889,678.34,718.34,21.7,0.0,9
2026-01-29 17:50:14,211.03,208.37,212.76,1.21,0.828,223.26,221.11,225.94,0.49,0.284,224.09,222.23,225.28,2.45,0.9,733.61,763.61,19.92,0.0,9
2026-01-29 17:52:14,209.13,208.01,209.92,1.16,0.826,222.79,221.29,224.14,0.49,0.254,224.39,222.78,224.88,3.08,0.909,868.28,898.28,20.23,0.0,9
2026-01-29 17:54:14,206.93,205.17,208.77,1.12,0.821,226.19,224.19,227.7,0.53,0.262,223.36,222.38,224.13,3.61,0.937,975.53,1005.53,19.43,0.0,9
2026-01-29 17:56:14,209.92,206.21,211.24,1.15,0.816,223.43,222.02,225.59,0.5,0.265,223.97,222.81,224.7,2.65,0.891,744.39,774.39,18.44,0.0,9
2026-01-29 17:58:14,210.73,208.89,212.58,1.16,0.812,222.01,220.79,223.37,0.48,0.263,223.45,222.81,224.07,2.93,0.918,831.11,871.11,0.0,0.0,9
2026-01-29 18:00:14,210.32,206.86,212.54,1.17,0.818,220.22,216.69,222.89,0.46,0.265,222.85,220.57,225.06,2.36,0.868,671.0,701.0,0.0,0.0,9
2026-01-29 18:02:14,211.53,209.85,213.84,1.16,0.805,220.79,218.98,222.19,0.44,0.303,220.93,219.94,221.74,2.9,0.919,815.98,845.98,0.0,0.0,9
2026-01-29 18:04:14,211.75,210.14,212.97,1.15,0.799,221.29,219.77,222.46,0.44,0.32,220.35,218.75,221.1,2.43,0.872,675.92,705.92,0.0,0.0,9
2026-01-29 18:06:14,211.01,208.76,211.64,1.16,0.812,218.77,216.03,222.33,0.42,0.273,221.16,219.99,222.43,3.24,0.926,882.29,912.29,0.0,0.0,9
2026-01-29 18:08:14,210.77,208.98,213.77,0.93,0.663,219.63,217.19,222.5,0.44,0.319,219.07,217.7,220.06,2.84,0.899,718.83,768.83,0.0,0.0,9
2026-01-29 18:10:14,212.25,210.71,214.53,0.9,0.624,220.65,218.26,221.78,0.45,0.322,219.95,218.13,221.2,3.52,0.935,875.64,915.64,0.0,0.0,9
2026-01-29 18:12:15,214.59,212.79,216.26,0.93,0.601,222.06,218.67,223.82,0.47,0.342,219.75,219.01,220.95,3.01,0.909,754.79,794.79,0.0,0.0,9
2026-01-29 18:14:15,212.6,211.28,215.42,0.95,0.653,222.14,220.19,224.38,0.49,0.294,221.58,219.22,222.99,3.46,0.933,879.4,909.4,0.0,0.0,9
2026-01-29 18:16:15,213.07,210.37,214.9,0.95,0.654,221.37,219.34,223.82,0.49,0.296,221.64,219.97,223.14,2.95,0.901,754.43,794.43,0.0,0.0,9
2026-01-29 18:18:15,215.04,212.35,216.33,0.91,0.611,224.74,221.36,225.72,0.5,0.3,222.49,221.27,223.71,5.38,0.938,1024.78,1064.78,0.0,0.0,9
2026-01-29 18:20:15,215.15,213.12,216.5,0.9,0.594,225.77,223.19,227.13,0.52,0.323,221.92,220.56,223.2,2.66,0.881,675.82,705.82,0.0,0.0,9
2026-01-29 18:22:15,214.5,212.95,216.98,0.9,0.596,224.92,222.77,227.6,0.5,0.329,221.69,220.34,223.08,2.82,0.924,731.65,771.65,0.0,0.0,9
2026-01-29 18:24:15,215.3,212.66,217.18,0.92,0.593,223.26,220.97,225.14,0.49,0.326,222.17,220.46,223.6,3.06,0.883,766.55,796.55,0.0,0.0,9
2026-01-29 18:26:15,214.49,212.6,217.34,0.92,0.598,221.42,219.22,222.97,0.48,0.352,221.1,219.87,223.63,2.82,0.925,726.0,766.0,0.0,0.0,9
2026-01-29 18:28:15,217.78,216.24,218.72,0.95,0.594,221.37,219.09,224.3,0.47,0.341,222.27,220.7,224.01,2.32,0.878,607.04,647.04,0.0,0.0,9
2026-01-29 18:30:15,218.49,216.7,220.19,0.95,0.592,222.24,218.03,225.94,0.48,0.351,221.74,219.35,224.68,3.47,0.926,864.79,904.79,0.0,0.0,9
2026-01-29 18:32:15,218.07,215.69,219.36,1.13,0.665,222.4,219.71,225.5,0.48,0.329,222.51,220.89,223.93,2.28,0.887,643.27,673.27,0.0,0.0,9
2026-01-29 18:34:15,218.53,216.46,219.94,1.23,0.787,218.54,215.73,222.91,0.45,0.293,223.31,222.19,224.35,2.74,0.92,810.16,850.16,0.0,0.0,9
2026-01-29 18:36:15,215.92,214.75,219.93,1.23,0.78,219.32,215.88,222.58,0.46,0.318,220.27,218.03,221.82,2.17,0.879,669.73,699.73,0.0,0.0,9
2026-01-29 18:38:15,217.04,216.43,218.31,1.24,0.774,219.85,218.2,223.65,0.47,0.357,219.68,216.85,220.71,2.73,0.929,803.03,843.03,0.0,0.0,9
2026-01-29 18:40:16,218.07,217.43,219.1,1.3,0.791,219.56,216.69,223.22,0.46,0.35,219.08,217.65,220.39,2.19,0.877,673.07,703.07,0.0,0.0,9
2026-01-29 18:42:15,218.31,216.54,219.76,1.26,0.776,220.78,217.29,224.06,0.47,0.446,219.8,218.15,221.38,2.7,0.929,809.53,849.53,0.0,0.0,9
2026-01-29 18:44:16,216.22,213.0,219.68,1.26,0.762,224.51,222.32,226.44,0.53,0.491,222.03,218.53,224.72,2.21,0.872,691.46,731.46,0.0,0.0,9
2026-01-29 18:46:16,217.3,214.48,218.97,1.27,0.77,220.97,217.89,223.82,0.5,0.453,224.29,221.66,226.01,3.48,0.919,964.37,1004.37,0.0,0.0,9
2026-01-29 18:48:16,218.12,216.78,219.92,1.27,0.774,220.01,216.03,221.73,0.48,0.443,224.97,222.92,227.18,2.37,0.858,756.58,786.58,0.0,0.0,9
2026-01-29 18:50:16,216.97,215.98,217.76,1.17,0.717,222.3,218.65,224.97,0.53,0.462,223.13,221.06,224.77,2.68,0.895,767.42,807.42,0.0,0.0,9
2026-01-29 18:52:16,217.3,215.63,218.54,1.07,0.588,222.59,219.56,224.94,0.5,0.495,222.35,221.1,223.71,2.68,0.888,705.16,735.16,0.0,0.0,9
2026-01-29 18:54:16,216.89,215.5,218.16,1.18,0.629,221.52,220.04,223.56,0.5,0.472,224.62,223.58,226.32,2.62,0.892,721.76,751.76,0.0,0.0,9
2026-01-29 18:56:16,216.84,214.19,217.73,1.93,0.657,222.64,220.99,224.27,0.52,0.487,223.64,222.68,224.64,2.54,0.889,896.98,936.98,0.0,0.0,9
2026-01-29 18:58:16,213.95,211.79,215.35,8.61,0.996,223.96,223.33,224.9,0.53,0.463,224.41,222.48,226.05,2.57,0.891,2411.13,2441.13,0.0,0.0,9
2026-01-29 19:00:16,214.6,213.69,215.9,8.64,0.996,223.92,222.28,225.08,0.53,0.469,224.26,222.47,226.25,2.37,0.872,2352.54,2392.54,0.0,0.0,9
2026-01-29 19:02:16,215.25,213.72,216.5,8.64,0.996,225.09,223.2,226.35,0.54,0.491,222.61,221.32,224.44,2.79,0.919,2478.79,2518.79,0.0,0.0,9
2026-01-29 19:04:16,217.99,215.64,220.92,6.05,0.853,223.78,220.96,225.42,0.52,0.513,222.9,221.71,224.52,2.38,0.874,1802.36,1842.36,0.0,0.0,9
2026-01-29 19:06:16,218.62,217.02,220.57,1.21,0.636,222.97,221.38,223.76,0.5,0.527,223.48,221.51,224.75,2.73,0.907,788.07,828.07,0.0,0.0,9
2026-01-29 19:08:16,218.43,216.19,220.25,1.19,0.635,223.74,222.09,225.39,0.51,0.514,223.66,222.79,224.28,2.39,0.881,691.39,721.39,0.0,0.0,9
2026-01-29 19:10:16,215.59,213.56,216.91,1.17,0.631,225.69,224.99,226.05,0.48,0.398,222.88,221.44,224.43,2.4,0.886,673.38,693.38,0.0,0.0,9
2026-01-29 19:12:16,216.53,215.53,217.58,1.16,0.623,225.72,224.84,226.37,0.49,0.381,222.88,222.0,224.33,2.76,0.918,774.91,804.91,0.0,0.0,9
2026-01-29 19:14:17,215.3,214.53,215.89,1.17,0.643,226.07,224.75,226.94,0.48,0.369,222.72,221.91,223.62,2.36,0.888,689.17,719.17,0.0,0.0,9
2026-01-29 19:16:17,216.77,215.27,217.82,1.5,0.771,224.34,223.89,224.82,0.46,0.383,222.57,221.81,223.98,2.7,0.916,842.84,882.84,0.0,0.0,9
2026-01-29 19:18:17,215.85,213.83,217.92,1.48,0.808,223.31,221.06,224.33,0.45,0.218,225.11,222.92,226.14,2.31,0.873,726.44,756.44,0.0,0.0,9
2026-01-29 19:20:17,216.72,214.76,218.18,1.46,0.796,222.52,221.29,223.65,0.43,0.149,224.2,222.33,225.66,2.73,0.919,821.32,851.32,0.0,0.0,9
2026-01-29 19:22:17,216.8,214.98,218.51,1.49,0.799,221.25,219.3,222.99,0.42,0.159,224.14,222.53,225.86,2.01,0.841,641.09,681.09,480.0,0.0,9
2026-01-29 19:24:17,215.77,212.91,217.22,1.44,0.802,221.17,219.48,222.14,0.41,0.121,225.16,224.46,226.1,2.84,0.923,841.62,881.62,0.0,0.0,9
2026-01-29 19:26:17,217.55,215.07,218.87,1.46,0.798,221.4,220.63,224.26,0.43,0.151,225.11,224.26,225.44,2.27,0.866,707.34,747.34,0.0,0.0,9
2026-01-29 19:28:17,215.92,213.52,217.35,1.47,0.794,222.72,220.52,223.87,0.44,0.148,224.21,222.68,225.51,2.75,0.915,824.19,854.19,0.0,0.0,9
2026-01-29 19:30:17,215.45,213.51,216.8,1.41,0.809,223.14,221.23,225.02,0.44,0.167,223.05,222.25,223.77,2.28,0.867,677.31,707.31,0.0,0.0,9
2026-01-29 19:32:17,213.58,210.61,216.97,1.32,0.783,222.14,219.56,225.11,0.44,0.153,221.64,219.67,223.52,2.76,0.914,776.53,806.53,0.0,0.0,9
2026-01-29 19:34:17,211.57,209.55,212.35,1.3,0.788,220.56,219.32,224.57,0.43,0.09,223.06,221.65,223.92,2.32,0.871,674.81,704.81,0.0,0.0,9
2026-01-29 19:36:17,211.21,210.05,212.53,1.26,0.748,219.03,217.17,220.75,0.43,0.063,223.54,221.43,225.2,2.67,0.906,744.75,774.75,0.0,0.0,9
2026-01-29 19:38:17,210.4,207.49,212.08,1.04,0.658,218.39,217.08,221.03,0.42,0.051,223.92,222.95,224.88,2.25,0.861,577.18,597.18,0.0,0.0,9
2026-01-29 19:40:17,208.49,206.45,209.45,0.99,0.639,223.17,218.3,225.76,0.47,0.078,224.57,220.69,225.81,2.83,0.92,720.08,750.08,0.0,0.0,9
2026-01-29 19:42:17,208.27,207.08,210.63,1.0,0.619,224.62,222.81,226.04,0.49,0.094,223.88,223.12,224.85,2.25,0.86,568.03,598.03,0.0,0.0,9
2026-01-29 19:44:18,212.46,210.53,213.52,1.04,0.624,222.16,220.04,224.16,0.46,0.123,223.92,222.63,225.02,2.7,0.913,669.26,699.26,0.0,0.0,9
2026-01-29 19:46:18,212.33,211.66,213.08,1.04,0.635,221.83,219.76,223.04,0.46,0.107,223.87,222.32,225.46,2.34,0.871,592.62,632.62,0.0,0.0,9
2026-01-29 19:48:18,212.21,211.14,213.24,1.09,0.679,220.99,218.88,222.57,0.45,0.08,224.41,222.42,225.97,2.77,0.911,731.21,761.21,0.0,0.0,9
2026-01-29 19:50:18,212.04,210.07,214.08,1.1,0.691,219.82,216.18,222.73,0.44,0.081,223.95,221.55,225.9,2.33,0.863,601.19,641.19,0.0,0.0,9
2026-01-29 19:52:18,211.98,210.53,214.01,0.95,0.625,221.58,217.99,224.09,6.12,0.311,226.19,224.4,228.44,2.56,0.887,1953.08,1993.08,0.0,0.0,9
2026-01-29 19:54:18,213.06,212.01,214.37,0.86,0.611,219.75,216.58,221.51,9.87,1.0,226.79,225.01,228.76,2.58,0.884,2806.8,2846.8,0.0,0.0,9
2026-01-29 19:56:18,212.34,210.81,214.3,0.86,0.592,221.49,219.02,224.57,8.97,0.696,225.11,223.4,226.38,2.65,0.889,2393.57,2423.57,0.0,0.0,9
2026-01-29 19:58:18,211.17,209.75,211.8,0.82,0.581,221.06,218.64,222.83,9.79,1.0,225.79,224.98,226.93,2.19,0.85,2685.55,2715.55,0.0,0.0,9
2026-01-29 20:00:18,211.71,210.39,212.51,0.97,0.641,219.6,217.5,222.36,8.0,0.63,225.72,223.22,226.75,2.75,0.919,2490.97,2520.97,0.0,0.0,9
2026-01-29 20:02:18,211.32,210.68,212.51,1.96,0.861,221.05,219.16,222.2,9.76,1.0,224.66,223.39,225.76,2.18,0.86,2944.21,2974.21,0.0,0.0,9
2026-01-29 20:04:18,211.93,210.67,214.86,2.17,0.863,219.46,215.75,222.42,7.87,0.592,225.09,224.06,226.23,2.68,0.913,2762.17,2802.17,0.0,0.0,9
2026-01-29 20:06:18,212.87,210.95,214.54,1.51,0.84,220.5,217.1,223.63,9.57,0.961,226.52,225.06,227.53,1.99,0.837,2774.41,2814.41,0.0,0.0,9
2026-01-29 20:08:18,215.51,213.76,217.34,1.12,0.773,220.67,219.53,222.95,9.44,0.961,226.71,225.62,227.35,2.61,0.907,2799.71,2829.71,0.0,0.0,9
2026-01-29 20:10:18,219.0,215.8,219.59,1.15,0.762,218.76,217.82,221.23,9.69,0.701,226.93,225.4,227.62,2.75,0.886,2854.97,2874.97,0.0,0.0,9
2026-01-29 20:12:18,218.97,217.27,220.36,1.15,0.758,219.89,218.3,222.12,8.24,0.199,226.47,225.05,227.33,3.16,0.903,2615.54,2655.54,0.0,0.0,9
2026-01-29 20:14:18,216.99,214.93,218.65,1.13,0.775,220.11,219.09,220.88,9.68,0.508,228.2,226.6,229.37,3.04,0.897,2933.71,2963.71,0.0,0.0,9
2026-01-29 20:16:18,216.29,215.02,217.99,1.11,0.775,221.6,220.05,223.6,6.46,0.209,228.3,227.15,229.09,3.18,0.917,2252.34,2272.34,0.0,0.0,9
2026-01-29 20:18:19,217.06,215.27,218.68,1.12,0.764,221.45,220.5,222.37,6.48,0.997,227.73,225.99,229.41,2.63,0.879,2140.42,2180.42,0.0,0.0,9
2026-01-29 20:20:19,215.8,213.97,217.7,1.12,0.76,224.53,221.38,227.21,5.36,0.93,225.86,224.45,226.8,2.94,0.916,2049.91,2089.91,0.0,0.0,9
2026-01-29 20:22:19,216.85,214.87,219.32,1.09,0.703,223.5,220.56,224.62,6.56,0.997,226.25,224.27,227.46,2.16,0.841,2045.53,2085.53,0.0,0.0,9
2026-01-29 20:24:19,218.43,215.63,220.29,0.87,0.534,223.08,220.22,224.42,5.89,0.933,226.5,225.35,227.64,2.88,0.916,1855.72,1895.72,0.0,0.0,9
2026-01-29 20:26:19,216.29,212.43,220.27,0.87,0.552,220.66,218.92,222.05,6.5,0.998,226.32,225.54,226.9,2.65,0.881,2075.35,2105.35,0.0,0.0,9
2026-01-29 20:28:19,215.98,213.3,218.02,0.85,0.557,220.59,219.05,222.9,5.71,0.949,226.77,226.09,227.57,3.05,0.917,1964.8,2004.8,0.0,0.0,9
2026-01-29 20:30:19,217.07,215.34,218.36,0.86,0.558,220.52,219.34,222.98,6.31,0.98,226.59,226.05,227.17,2.27,0.854,1941.06,1971.06,0.0,0.0,9
2026-01-29 20:32:19,217.34,215.0,218.14,0.86,0.56,220.73,219.84,222.18,6.5,0.998,226.77,226.19,227.23,2.67,0.905,2078.86,2108.86,0.0,0.0,9
2026-01-29 20:34:19,218.47,217.42,221.04,0.87,0.546,221.73,220.21,223.67,5.43,0.954,227.13,225.98,228.91,1.95,0.814,1684.19,1714.19,0.0,0.0,9
2026-01-29 20:36:19,220.39,218.52,221.45,0.87,0.536,223.89,222.85,225.45,6.5,0.991,228.69,227.95,229.21,2.56,0.895,2060.76,2080.76,0.0,0.0,9
2026-01-29 20:38:19,221.26,218.75,222.58,0.89,0.518,225.92,225.16,226.81,0.93,0.798,227.95,227.5,228.48,2.34,0.848,728.84,758.84,0.0,0.0,9
2026-01-29 20:40:19,219.54,217.47,220.68,0.85,0.529,226.72,225.67,227.5,0.96,0.823,227.73,227.17,228.22,2.34,0.873,753.79,783.79,0.0,0.0,9
2026-01-29 20:42:19,221.14,217.34,223.25,0.89,0.519,225.61,223.98,227.35,0.97,0.798,226.19,225.24,228.23,2.62,0.904,815.15,845.15,0.0,0.0,9
2026-01-29 20:44:19,221.58,220.15,222.82,0.9,0.544,225.03,224.44,226.49,0.98,0.827,226.12,225.35,228.0,1.88,0.838,685.68,715.68,0.0,0.0,9
2026-01-29 20:46:20,220.47,218.32,223.46,0.94,0.582,224.15,221.87,227.46,0.81,0.719,225.88,224.76,228.04,2.58,0.9,772.89,802.89,0.0,0.0,9
2026-01-29 20:48:19,221.47,219.74,222.95,1.24,0.721,226.65,225.45,227.99,0.66,0.281,226.02,225.61,226.61,1.84,0.801,569.5,599.5,0.0,0.0,9
2026-01-29 20:50:20,221.19,219.04,222.81,1.13,0.724,226.82,225.92,227.72,0.62,0.28,226.21,225.23,227.35,2.69,0.91,765.28,805.28,0.0,0.0,9
2026-01-29 20:52:20,220.35,218.38,221.77,1.12,0.736,226.41,225.5,227.48,0.63,0.258,227.03,226.0,227.49,2.07,0.824,619.11,659.11,0.0,0.0,9
2026-01-29 20:54:20,219.87,216.8,222.08,1.12,0.749,225.07,223.42,226.25,0.57,0.244,227.47,226.73,228.22,2.53,0.896,735.92,775.92,0.0,0.0,9
2026-01-29 20:56:20,217.66,215.74,220.72,1.09,0.761,225.28,223.33,226.5,0.55,0.23,228.01,227.03,228.73,2.01,0.827,604.97,634.97,0.0,0.0,9
2026-01-29 20:58:20,217.09,215.56,219.41,1.08,0.757,225.85,224.23,226.8,0.57,0.223,227.93,226.92,228.7,2.68,0.908,762.05,792.05,0.0,0.0,9
2026-01-29 21:00:20,217.09,214.75,219.59,1.09,0.758,226.32,225.0,227.42,0.56,0.24,227.97,227.64,228.44,1.84,0.8,562.07,602.07,0.0,0.0,9
2026-01-29 21:02:20,215.07,213.35,217.56,1.09,0.77,226.74,225.55,227.62,0.57,0.213,227.98,227.37,228.63,2.53,0.892,733.33,773.33,0.0,0.0,9
2026-01-29 21:04:20,214.18,212.49,216.48,1.06,0.768,227.73,226.35,228.6,0.56,0.216,227.45,226.46,228.79,2.19,0.849,629.21,659.21,0.0,0.0,9
2026-01-29 21:06:20,214.37,213.19,216.91,1.0,0.675,227.69,226.07,228.44,0.57,0.207,227.35,226.21,229.09,2.24,0.856,621.35,651.35,0.0,0.0,9
2026-01-29 21:08:20,213.85,211.68,215.98,0.85,0.54,226.68,224.95,227.86,0.57,0.174,227.2,226.89,227.57,2.58,0.906,656.03,676.03,0.0,0.0,9
2026-01-29 21:10:20,214.25,211.17,215.67,0.87,0.578,226.75,225.65,228.08,0.55,0.225,227.32,226.88,227.97,2.15,0.842,566.35,586.35,0.0,0.0,9
2026-01-29 21:12:20,213.68,212.62,214.62,0.85,0.511,228.75,227.94,229.28,0.59,0.25,225.68,224.84,226.97,2.5,0.896,629.92,659.92,0.0,0.0,9
2026-01-29 21:14:20,213.62,213.13,215.1,0.85,0.492,229.5,228.61,230.28,0.6,0.302,224.57,223.77,224.96,1.89,0.817,467.65,497.65,0.0,0.0,9
2026-01-29 21:16:20,214.01,211.85,215.39,0.86,0.495,229.62,228.7,230.66,0.62,0.273,224.01,222.95,225.42,2.6,0.912,663.72,683.72,0.0,0.0,9
2026-01-29 21:18:20,212.58,210.94,214.9,0.85,0.502,230.31,229.2,231.36,0.53,0.18,225.02,224.53,225.67,2.32,0.844,489.27,519.27,0.0,0.0,9
2026-01-29 21:20:20,212.32,209.87,214.53,0.82,0.496,231.06,229.52,232.57,0.52,0.219,223.74,223.05,224.64,2.63,0.915,649.29,679.29,0.0,0.0,9
2026-01-29 21:22:20,212.82,209.83,214.24,0.82,0.492,230.81,230.04,232.16,0.52,0.206,224.24,223.87,224.77,2.12,0.85,515.64,545.64,0.0,0.0,9
2026-01-29 21:24:20,213.78,211.7,214.84,0.83,0.498,230.67,229.73,231.66,0.52,0.194,224.99,224.14,225.72,2.59,0.906,629.81,649.81,0.0,0.0,9
2026-01-29 21:26:21,214.63,213.25,215.26,0.83,0.507,230.96,230.22,231.68,0.51,0.186,225.74,224.66,228.59,2.06,0.844,473.75,503.75,0.0,0.0,9
2026-01-29 21:28:21,216.08,213.28,218.12,0.84,0.525,229.47,228.18,231.13,0.48,0.155,227.7,226.95,228.88,2.6,0.904,628.88,668.88,0.0,0.0,9
2026-01-29 21:30:21,217.46,212.82,219.68,0.88,0.554,227.65,223.52,228.53,0.44,0.155,226.93,224.1,228.0,1.84,0.805,449.3,479.3,0.0,0.0,9
2026-01-29 21:32:21,216.6,214.83,217.85,1.09,0.766,226.91,226.32,227.6,0.43,0.163,225.81,225.17,226.27,2.47,0.892,686.69,726.69,0.0,0.0,9
2026-01-29 21:34:21,213.93,212.99,214.77,1.08,0.781,227.14,226.0,228.24,0.44,0.122,226.44,225.62,227.32,2.26,0.86,632.15,662.15,0.0,0.0,9
2026-01-29 21:36:21,214.19,213.12,215.51,1.08,0.775,227.78,226.57,229.55,0.45,0.146,225.42,224.17,227.69,2.38,0.885,661.95,691.95,0.0,0.0,9
2026-01-29 21:38:21,215.76,214.36,216.77,1.08,0.764,227.84,226.83,229.18,0.47,0.213,226.63,226.03,227.2,1.74,0.773,526.08,566.08,0.0,0.0,9
2026-01-29 21:40:21,214.2,212.86,216.42,1.09,0.775,226.01,223.96,227.73,0.48,0.306,225.1,224.08,227.17,2.14,0.881,623.81,663.81,0.0,0.0,9
2026-01-29 21:42:21,213.44,210.62,215.37,1.09,0.78,225.3,224.36,226.38,0.46,0.308,225.78,224.72,226.52,1.55,0.74,480.54,520.54,0.0,0.0,9
2026-01-29 21:44:21,212.97,210.6,214.68,1.1,0.787,225.95,225.1,226.45,0.45,0.181,225.5,224.92,225.84,2.02,0.872,598.13,628.13,0.0,0.0,9
2026-01-29 21:46:21,214.49,211.71,216.99,1.09,0.779,225.43,224.06,226.44,0.42,0.131,224.99,223.4,226.1,1.62,0.763,478.37,498.37,0.0,0.0,9
2026-01-29 21:48:21,215.58,212.5,218.4,1.09,0.762,225.23,224.23,226.23,0.42,0.163,224.47,224.02,225.21,2.04,0.879,581.21,611.21,0.0,0.0,9
2026-01-29 21:50:21,218.69,215.33,220.67,0.91,0.587,225.92,224.72,227.42,0.42,0.158,225.84,224.43,226.62,1.59,0.75,405.6,435.6,0.0,0.0,9
2026-01-29 21:52:21,219.06,216.63,220.06,1.32,0.78,226.92,225.19,228.87,0.45,0.168,225.68,224.51,226.42,1.81,0.821,569.21,599.21,0.0,0.0,9
2026-01-29 21:54:21,217.07,214.22,218.9,1.53,0.878,228.96,227.47,230.65,0.48,0.172,225.71,224.78,226.12,1.82,0.763,621.79,641.79,0.0,0.0,9
2026-01-29 21:56:22,217.36,215.39,219.12,1.53,0.871,228.53,227.45,229.57,0.48,0.145,226.75,225.75,227.54,1.96,0.844,669.06,699.06,0.0,0.0,9
2026-01-29 21:58:22,216.73,215.27,217.61,1.53,0.871,228.73,227.26,229.98,0.5,0.136,227.43,226.88,228.18,1.61,0.766,573.65,613.65,0.0,0.0,9
2026-01-29 22:00:22,213.09,211.31,216.55,1.48,0.875,230.9,229.72,231.69,0.52,0.134,227.07,226.72,227.49,2.02,0.865,678.55,718.55,0.0,0.0,9
2026-01-29 22:02:22,214.49,211.53,215.55,1.5,0.875,230.31,229.46,231.26,0.52,0.129,227.79,226.76,229.11,1.62,0.813,610.81,640.81,0.0,0.0,9
2026-01-29 22:04:22,214.49,212.89,215.85,1.49,0.879,229.64,227.24,230.94,0.52,0.115,228.55,226.5,230.2,1.75,0.8,603.75,633.75,0.0,0.0,9
2026-01-29 22:06:22,214.48,212.77,216.73,1.48,0.878,228.84,227.86,230.23,0.51,0.137,227.31,226.61,228.27,1.68,0.803,614.68,644.68,0.0,0.0,9
2026-01-29 22:08:22,214.29,212.81,215.75,1.38,0.852,230.94,229.16,232.73,0.55,0.16,227.22,226.05,228.98,1.97,0.884,655.09,685.09,0.0,0.0,9
2026-01-29 22:10:22,215.47,213.79,216.7,0.84,0.492,229.69,228.07,232.44,0.54,0.163,227.5,226.4,228.61,1.39,0.73,321.68,361.68,0.0,0.0,9
2026-01-29 22:12:22,215.87,214.21,218.16,0.92,0.544,229.28,227.03,230.68,0.54,0.177,225.93,224.57,227.76,2.07,0.89,527.6,557.6,0.0,0.0,9
2026-01-29 22:14:22,217.49,216.18,218.23,0.88,0.496,226.76,226.17,228.26,0.51,0.197,225.41,224.82,225.8,1.51,0.756,366.13,406.13,0.0,0.0,9
